Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Network,DNS CAA record set,Delete record set of type CAA,Microsoft.Network/dnszones/CAA/delete,Remove the record set of a given name and type ‘CAA’ from a DNS zone.,,False
Microsoft Network,DNS CAA record set,Get record set of type CAA,Microsoft.Network/dnszones/CAA/read,"Get the record set of type ‘CAA’, in JSON format. The record set contains the TTL, tags, and etag.",,False
Microsoft Network,DNS CNAME record set,Create or update record set of type CNAME,Microsoft.Network/dnszones/CNAME/write,Create or update a record set of type ‘CNAME’ within a DNS zone. The records specified will replace the current records in the record set.,,False
Microsoft Network,DNS CNAME record set,Delete record set of type CNAME,Microsoft.Network/dnszones/CNAME/delete,Remove the record set of a given name and type ‘CNAME’ from a DNS zone.,,False
Microsoft Network,DNS CNAME record set,Get record set of type CNAME,Microsoft.Network/dnszones/CNAME/read,"Get the record set of type ‘CNAME’, in JSON format. The record set contains the TTL, tags, and etag.",,False
Microsoft Network,DNS Forwarding Rule,Create Or Update a DNS Forwarding Rule,Microsoft.Network/dnsForwardingRulesets/forwardingRules/write,"Creates Or Updates a DNS Forwarding Rule, in JSON format",,False
Microsoft Network,DNS Forwarding Rule,Delete a DNS Forwarding Rule,Microsoft.Network/dnsForwardingRulesets/forwardingRules/delete,"Deletes a DNS Forwarding Rule, in JSON format",,False
Microsoft Network,DNS Forwarding Rule,Get a DNS Forwarding Rule,Microsoft.Network/dnsForwardingRulesets/forwardingRules/read,"Gets a DNS Forwarding Rule, in JSON format",,False
Microsoft Network,DNS Forwarding Ruleset,Create Or Update a DNS Forwarding Ruleset,Microsoft.Network/dnsForwardingRulesets/write,Creates Or Updates a DNS Forwarding Ruleset,,False
Microsoft Network,DNS Forwarding Ruleset,Delete a DNS Forwarding Ruleset,Microsoft.Network/dnsForwardingRulesets/delete,"Deletes a DNS Forwarding Ruleset, in JSON format",,False
Microsoft Network,DNS Forwarding Ruleset,Get a DNS Forwarding Ruleset,Microsoft.Network/dnsForwardingRulesets/read,"Gets a DNS Forwarding Ruleset, in JSON format",,False
Microsoft Network,DNS Forwarding Ruleset,Join DNS Forwarding Ruleset,Microsoft.Network/dnsForwardingRulesets/join/action,Join DNS Forwarding Ruleset,,False
Microsoft Network,DNS Forwarding Ruleset Link to Virtual Network,Create Or Update DNS Forwarding Ruleset Link to Virtual Network,Microsoft.Network/dnsForwardingRulesets/virtualNetworkLinks/write,"Creates Or Updates DNS Forwarding Ruleset Link to virtual network properties, in JSON format",,False
Microsoft Network,DNS Forwarding Ruleset Link to Virtual Network,Delete DNS Forwarding Ruleset Link to Virtual Network,Microsoft.Network/dnsForwardingRulesets/virtualNetworkLinks/delete,Deletes DNS Forwarding Ruleset Link to Virtual Network,,False
Microsoft Network,DNS Forwarding Ruleset Link to Virtual Network,Get DNS Forwarding Ruleset Link to Virtual Network,Microsoft.Network/dnsForwardingRulesets/virtualNetworkLinks/read,"Gets the DNS Forwarding Ruleset Link to virtual network properties, in JSON format",,False
Microsoft Network,DNS Forwarding Ruleset for Virtual Network,Gets the DNS Forwarding Ruleset for Virtual Network,Microsoft.Network/virtualNetworks/listDnsForwardingRulesets/action,"Gets the DNS Forwarding Ruleset for Virtual Network, in JSON format",,False
Microsoft Network,DNS Forwarding Rulesets for DNS Resolver Outbound Endpoint,Get DNS Forwarding Rulesets for DNS Resolver Outbound Endpoint,Microsoft.Network/dnsResolvers/outboundEndpoints/listDnsForwardingRulesets/action,"Gets the DNS Forwarding Rulesets Properties for DNS Resolver Outbound Endpoint, in JSON format",,False
Microsoft Network,DNS MX record set,Create or update record set of type MX,Microsoft.Network/dnszones/MX/write,Create or update a record set of type ‘MX’ within a DNS zone. The records specified will replace the current records in the record set.,,False
Microsoft Network,DNS MX record set,Delete record set of type MX,Microsoft.Network/dnszones/MX/delete,Remove the record set of a given name and type ‘MX’ from a DNS zone.,,False
Microsoft Network,DNS MX record set,Get record set of type MX,Microsoft.Network/dnszones/MX/read,"Get the record set of type ‘MX’, in JSON format. The record set contains a list of records as well as the TTL, tags, and etag.",,False
Microsoft Network,DNS PTR record set,Create or update record set of type PTR,Microsoft.Network/dnszones/PTR/write,Create or update a record set of type ‘PTR’ within a DNS zone. The records specified will replace the current records in the record set.,,False
Microsoft Network,DNS PTR record set,Delete record set of type PTR,Microsoft.Network/dnszones/PTR/delete,Remove the record set of a given name and type ‘PTR’ from a DNS zone.,,False
Microsoft Network,DNS PTR record set,Get record set of type PTR,Microsoft.Network/dnszones/PTR/read,"Get the record set of type ‘PTR’, in JSON format. The record set contains a list of records as well as the TTL, tags, and etag.",,False
Microsoft Network,DNS Resolver,Create Or Update a DNS Resolver,Microsoft.Network/dnsResolvers/write,"Creates Or Updates a DNS Resolver, in JSON format",,False
Microsoft Network,DNS Resolver,Delete a DNS Resolver,Microsoft.Network/dnsResolvers/delete,Deletes a DNS Resolver,,False
Microsoft Network,DNS Resolver,Get DNS Resolver,Microsoft.Network/dnsResolvers/read,"Gets the DNS Resolver Properties, in JSON format",,False
Microsoft Network,DNS Resolver,Join DNS Resolver,Microsoft.Network/dnsResolvers/join/action,Join DNS Resolver,,False
Microsoft Network,DNS Resolver,Join DNS Resolver,Microsoft.Network/dnsResolvers/inboundEndpoints/join/action,Join DNS Resolver,,False
Microsoft Network,DNS Resolver,Join DNS Resolver,Microsoft.Network/dnsResolvers/outboundEndpoints/join/action,Join DNS Resolver,,False
Microsoft Network,DNS Resolver Inbound Endpoint,Create Or Update a DNS Resolver Inbound Endpoint,Microsoft.Network/dnsResolvers/inboundEndpoints/write,"Creates Or Updates a DNS Resolver Inbound Endpoint, in JSON format",,False
Microsoft Network,DNS Resolver Inbound Endpoint,Delete a DNS Resolver Inbound Endpoint,Microsoft.Network/dnsResolvers/inboundEndpoints/delete,"Deletes a DNS Resolver Inbound Endpoint, in JSON format",,False
Microsoft Network,DNS Resolver Inbound Endpoint,Get DNS Resolver Inbound Endpoint,Microsoft.Network/dnsResolvers/inboundEndpoints/read,"Gets the DNS Resolver Inbound Endpoint, in JSON format",,False
Microsoft Network,DNS Resolver Outbound Endpoint,Create Or Update a DNS Resolver Outbound Endpoint,Microsoft.Network/dnsResolvers/outboundEndpoints/write,"Creates Or Updates a DNS Resolver Outbound Endpoint, in JSON format",,False
Microsoft Network,DNS Resolver Outbound Endpoint,Delete a DNS Resolver Outbound Endpoint,Microsoft.Network/dnsResolvers/outboundEndpoints/delete,Deletes a DNS Resolver Outbound Endpoint description.,,False
Microsoft Network,DNS Resolver Outbound Endpoint,Get DNS Resolver Outbound Endpoint,Microsoft.Network/dnsResolvers/outboundEndpoints/read,"Gets the DNS Resolver Outbound Endpoint Properties, in JSON format",,False
Microsoft Network,DNS Resolver for Virtual Network,Gets the DNS Resolver for Virtual Network,Microsoft.Network/virtualNetworks/listDnsResolvers/action,"Gets the DNS Resolver for Virtual Network, in JSON format",,False
Microsoft Network,DNS Resolver operation results,Get results of a DNS Resolver operation,Microsoft.Network/locations/dnsResolverOperationResults/read,"Gets results of a DNS Resolver operation, in JSON format",,False
Microsoft Network,DNS Resolver operation status,Get status of a DNS Resolver operation,Microsoft.Network/locations/dnsResolverOperationStatuses/read,Gets status of a DNS Resolver operation,,False
Microsoft Network,DNS SRV record set,Create or update a record set of type ‘SRV’ within a DNS zone. The records specified will replace the current records in the record set.,Microsoft.Network/dnszones/SRV/write,Create or update record set of type SRV,,False
Microsoft Network,DNS SRV record set,Delete record set of type SRV,Microsoft.Network/dnszones/SRV/delete,Remove the record set of a given name and type ‘SRV’ from a DNS zone.,,False
Microsoft Network,DNS SRV record set,Get record set of type SRV,Microsoft.Network/dnszones/SRV/read,"Get the record set of type ‘SRV’, in JSON format. The record set contains a list of records as well as the TTL, tags, and etag.",,False
Microsoft Network,DNS TXT record set,Create or update record set of type TXT,Microsoft.Network/dnszones/TXT/write,Create or update a record set of type ‘TXT’ within a DNS zone. The records specified will replace the current records in the record set.,,False
Microsoft Network,DNS TXT record set,Delete record set of type TXT,Microsoft.Network/dnszones/TXT/delete,Remove the record set of a given name and type ‘TXT’ from a DNS zone.,,False
Microsoft Network,DNS TXT record set,Get record set of type TXT,Microsoft.Network/dnszones/TXT/read,"Get the record set of type ‘TXT’, in JSON format. The record set contains a list of records as well as the TTL, tags, and etag.",,False
Microsoft Network,DNS Zone,Create or Update DNS Zone,Microsoft.Network/dnszones/write,Create or update a DNS zone within a resource group.  Used to update the tags on a DNS zone resource. Note that this command can not be used to create or update record sets within the zone.,,False
Microsoft Network,DNS Zone,Delete DNS Zone,Microsoft.Network/dnszones/delete,"Delete the DNS zone, in JSON format. The zone properties include tags, etag, numberOfRecordSets, and maxNumberOfRecordSets.",,False
Microsoft Network,DNS Zone,Get DNS Zone,Microsoft.Network/dnszones/read,"Get the DNS zone, in JSON format. The zone properties include tags, etag, numberOfRecordSets, and maxNumberOfRecordSets. Note that this command does not retrieve the record sets contained within the zone.",,False
Microsoft Network,DNS alias resource dependency request,Get DNS alias target dependencies,Microsoft.Network/getDnsResourceReference/action,DNS alias resource dependency request,system,False
Microsoft Network,DNS alias resource notification,Post DNS notification for alias target,Microsoft.Network/internalNotify/action,DNS alias resource notification,system,False
Microsoft Network,DNS operation results,Gets results of a DNS operation,Microsoft.Network/dnsoperationresults/read,Gets results of a DNS operation,,False
Microsoft Network,DNS operation status,Gets status of a DNS operation ,Microsoft.Network/dnsoperationstatuses/read,Gets status of a DNS operation ,,False
Microsoft Network,DNS record set,Gets DNS record sets across types,Microsoft.Network/dnszones/all/read,Gets DNS record sets across types,,False
Microsoft Network,DNS record set,Gets DNS record sets across types,Microsoft.Network/dnszones/recordsets/read,Gets DNS record sets across types,,False
Microsoft Network,DNS record set of type DS,Creates or updates DNS record set of type DS,Microsoft.Network/dnszones/DS/write,Creates or updates DNS record set of type DS,,False
Microsoft Network,DNS record set of type DS,Deletes the DNS record set of type DS,Microsoft.Network/dnszones/DS/delete,Deletes the DNS record set of type DS,,False
Microsoft Network,DNS record set of type DS,Gets DNS record set of type DS,Microsoft.Network/dnszones/DS/read,Gets DNS record set of type DS,,False
